product_id,handle,title,old_words,new_words,new_html
4719099019353,framed-canvas-movies-star-wars-episode-i-the-phantom-menace-vintage-film-poster-prequel-aaapm32604,Star Wars Episode I the Phantom Menace Framed Poster Print,42,85,"<p>Add this framed poster featuring Star Wars to your collection. It arrives museum framed and ready to hang.</p><p>This is a framed textured canvas print of the Star Wars Episode I The Phantom Menace Movie Poster. A must have for Star Wars Fans and cinematic collectors.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. Framed pieces can take a little longer. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
4719099150425,framed-canvas-movies-star-wars-episode-ii-attack-of-the-clones-vintage-film-poster-prequel-aaapm32605,Star Wars Episode II Attack of the Clones Framed Poster,43,86,"<p>Add this framed poster featuring Star Wars to your collection. It arrives museum framed and ready to hang.</p><p>This is a framed textured canvas print of the Star Wars Episode II Attack Of The Clones Movie Poster. A must have for Star Wars Fans and cinematic collectors.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. Framed pieces can take a little longer. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
4719099248729,framed-canvas-movies-star-wars-episode-iii-revenge-of-the-sith-vintage-film-poster-prequel-aaapm32606,Star Wars Episode III Revenge of the Sith Movie Poster,43,86,"<p>Add this framed poster featuring Star Wars to your collection. It arrives museum framed and ready to hang.</p><p>This is a framed textured canvas print of the Star Wars Episode III Revenge Of The Sith Movie Poster. A must have for Star Wars Fans and cinematic collectors.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. Framed pieces can take a little longer. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
4719099314265,framed-canvas-movies-star-wars-episode-iv-a-new-hope-vintage-film-poster-vertical-blasters-aaapm32603,Star Wars Episode IV A New Hope Blasters Framed Poster,42,85,"<p>Add this framed poster featuring Star Wars to your collection. It arrives museum framed and ready to hang.</p><p>This is a framed textured canvas print of the Star Wars Episode IV A New Hope Movie Poster. A must have for Star Wars Fans and cinematic collectors.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. Framed pieces can take a little longer. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
4719099347033,framed-canvas-movies-star-wars-episode-iv-a-new-hope-vintage-film-poster-vertical-lightsaber-aaapm32602,Star Wars Episode IV A New Hope Lightsaber Framed Poster,42,81,"<p>This framed poster celebrates Star Wars. It arrives museum framed and ready to hang.</p><p>This is a framed textured canvas print of the Star Wars Episode IV A New Hope Movie Poster. A must have for Star Wars Fans and cinematic collectors.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. Framed pieces can take a little longer. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
4719099576409,framed-canvas-movies-star-wars-episode-vii-the-force-awakens-official-film-poster-aaapm32607,Star Wars Episode VII The Force Awakens Framed Poster (33.5x23.5),43,86,"<p>Add this framed poster featuring Star Wars to your collection. It arrives museum framed and ready to hang.</p><p>This is a framed textured canvas print of the Star Wars Episode VII The Force Awakens Official Movie Poster. A must have for Star Wars Fans and cinematic collectors.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. Framed pieces can take a little longer. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
4719099773017,framed-canvas-muhammad-ali-sonny-liston-punch-facsimile-signature-aacmb32693,Muhammad Ali vs Sonny Liston First Round KO Framed Canvas,34,80,"<p>Add this framed canvas featuring Muhammad Ali to your collection. It arrives museum framed and ready to hang.</p><p>Collectible Photograph featuring: Muhammad Ali and Sonny Liston from USA. This piece of memorabilia measures 39 x 27 inches and is museum framed.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. Framed pieces can take a little longer. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
4719100231769,framed-canvas-tv-star-wars-the-mandalorian-mando-baby-yoda-aaapm32610,Star Wars The Mandalorian Mando and Baby Yoda Framed Poster,43,86,"<p>Add this framed poster featuring Baby Yoda to your collection. It arrives museum framed and ready to hang.</p><p>This is a framed textured canvas print of the The Mandalorian characters, Mando & The Child AKA Baby Yoda. A must have for Star Wars Fans and cinematic collectors.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. Framed pieces can take a little longer. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
4719100297305,framed-cardset-52deck-gretzky-aacmh30204,Wayne Gretzky the Great One Card Deck Display (31x25),38,91,"<p>Add this Edmonton Oilers framed display featuring Wayne Gretzky to your collection. It arrives museum framed and ready to hang.</p><p>This rare 26 card deck highlights various moments throughout Wayne Gretzky's outstanding career. This item is must for any hockey fan and comes museum framed! The item measures 31 x 25 inches.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. Framed pieces can take a little longer. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
4719100395609,framed-cardset-crosby-cup-aacmh30200,Sidney Crosby Rookie Card Collector's Set (39x29),49,90,"<p>This Pittsburgh Penguins trading card celebrates Card Set.</p><p>Sidney Crosby's rookie card set 'Phenomenal Beginning' by Upper Deck, museum framed with a collector photo depicting Sidney Crosby holding his first Stanley Cup. This item comes museum framed. A must have for any hockey fan! This item is 32 x 26 inches.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. Framed pieces can take a little longer. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
4719101509721,framed-game-of-thrones-laminate-aaocm32055,Game of Thrones Dragon Poster (37x25.5),39,80,"<p>This framed poster celebrates Game of Thrones. It arrives museum framed and ready to hang.</p><p>Collectible Framed Poster featuring: Dragon and Game of Thrones from Game of Thrones. This piece of memorabilia measures 37 x 25.5 inches and is museum framed.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. Framed pieces can take a little longer. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
4719103508569,framed-litho-beliveau-aacmh30186,Jean Béliveau Signed Lithograph /600 (24x20),36,163,"<p>This Montreal Canadiens lithograph is hand signed and guaranteed authentic. The edition is limited to 600, hand numbered.</p><p>This lithograph is a limited and numbered edition of 600 and is autographed by Jean Beliveau. Comes museum framed measuring 24 x 20 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
4719104098393,framed-litho-hull-ltd-ed-player-proof-aapch31625,Bobby Hull Autographed Player Proof Lithograph /9 (27x23),47,177,"<p>Add a Chicago Blackhawks lithograph hand signed by Bobby Hull to your collection. The edition is limited to 9, hand numbered.</p><p>This rare, limited edition lithograph, signed by Bobby Hull, is part of an edition of only 9. Measuring 27 x 23 inches, it is museum framed and comes with a Certificate of Authenticity and hologram.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
4719104655449,framed-litho-whenweweresix-small-aacmh30227,When We Were Six Signed Lithograph (16x14),40,146,"<p>Own a Boston Bruins lithograph, hand signed and guaranteed authentic.</p><p>This 'When We Were Six' lithograph is hand signed by Johnny Bower & Gerry Cheevers.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
